Country,Year,GDP growth (annual %),"Population, total",Gini index,"School enrollment, secondary (% gross)",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),General government final consumption expenditure (% of GDP),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Trade Openness (% of GDP),"Inflation, consumer prices (annual %)",Rule of Law - estimate,Rule of Law - pctrank,Wealth,Gender Inequality Index,fi_index,Access to electricity (% of population) (lag 5),Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+) (lag 5),"Commercial bank branches (per 100,000 adults) (lag 7)",Domestic credit to private sector (% of GDP) (lag 7),Individuals using the Internet (% of population) (lag 4),Mobile cellular subscriptions (per 100 people) (lag 4),Urban population (% of total population) (lag 5)
Colombia,2017,1.35936086788746,48131078,49.7,99.2193298339844,4.3,12.1,14.8806426275244,15.1452897484005,20.1376251940583,35.2829149424588,4.31431325695011,-0.366633266210556,39.523811340332,0.6968000000000001,,0.5851155021944636,97.0,33.28666666666667,13.8930338668499,32.3529586377969,51.7,108.7745797,78.701
Colombia,2018,2.56432428277704,49024465,50.4,100.373336791992,4.5,12.2,15.4214808598175,15.8997196775431,20.6350331193542,36.5347527968973,3.24056932930569,-0.383742153644562,39.0476188659668,0.6991,,0.5923810729871481,97.8,36.14333333333333,14.8541664269339,34.9599738877775,52.6,118.5362158,79.061
Colombia,2019,3.18685539245533,49907985,51.3,101.989349365234,5.3,13.7,15.7732334152149,15.8680386541241,21.6904953267149,37.558533980839,3.52301932741447,-0.391183972358704,39.523811340332,0.7008,,0.605996920505526,97.8,39.0,15.1209763671974,37.7448515262878,55.9,121.6634145,79.415
Colombia,2020,-7.18591413760859,50629997,53.5,101.499450683594,9.4,19.3,17.15883586003,13.5222755593302,20.5332954086799,34.0555709680101,2.52663500084706,-0.491402626037598,33.8095245361328,0.7053,,0.5997659745431466,98.2,41.25333333333333,15.7226398735716,39.4836916913458,58.1,123.2204667,79.764
Colombia,2021,10.8011981904878,51188173,55.1,102.987998962402,7.3,16.4,16.04633106217,16.1970059548864,23.8621404387264,40.0591463936128,3.49505757399448,-0.470828503370285,34.761905670166,0.7048,,0.5813446759170926,98.4,43.50666666666667,15.7121396828327,42.3846056970013,62.3,128.6822441,80.108
Colombia,2022,7.2888838865514,51737944,54.8,101.573776245117,6,14,13.9981806937177,20.2324003888988,27.8415774759813,48.0739778648801,10.1772313546166,-0.427760243415833,38.6792449951172,0.7042,,0.6044693904368175,98.5,45.76,16.3014663939335,46.9053935998568,64.1,130.9211763,80.446
Colombia,2023,0.610409565791542,52321152,..,..,..,..,14.7537803871391,17.8372967672269,22.6565033851461,40.493800152373,11.7359044948689,-0.458272933959961,35.8490562438965,0.7042,,0.6028934655947614,98.5,45.76,16.1007142847292,47.0541978052352,65.0,132.0713308,80.778
Colombia,2024,..,..,..,..,..,..,..,..,..,,6.60908593728228,,,,,,,,,,,,
Ecuador,1975,10.9721540022298,7118251,..,34.332649230957,..,..,20.9388984508353,16.0708936407758,19.3341564040548,35.4050500448306,14.2896742946894,,,,,,,,,,,,
Ecuador,1976,7.39718761871015,7320912,..,37.9230613708496,..,..,20.1909070041417,16.0356359447623,17.9782683283951,34.0139042731574,10.1746301165654,,,,,,,,,,,,
Ecuador,1977,1.6048421092884,7526819,..,40.79833984375,..,..,20.9127959640183,16.3028768282836,18.1393334090066,34.4422102372902,12.9444138723701,,,,,,,,,,,,
Ecuador,1978,5.70682494541619,7736167,..,42.8571815490723,..,..,19.7792072645085,14.7319827064124,18.563846110533,33.2958288169454,13.098138583854,,,,,,,,,,,,
Ecuador,1979,3.73404840305636,7948869,..,44.988468170166,..,..,18.8371761298458,17.908078493992,18.1715032730298,36.0795817670218,10.1171908690016,,,,,,,,,,,0.0,
Ecuador,1980,3.70868296743329,8165877,..,47.517219543457,..,..,18.2915482917391,17.1480264889783,17.8769831023352,35.0250095913135,11.9092893836134,,,,,,,,,,,0.0,42.363
Ecuador,1981,5.61286412023385,8386910,..,50.7011985778809,..,..,15.8728599847562,14.6178458363348,15.2974278533261,29.9152736896609,14.0479686718868,,,,,,,,,,,0.0,43.276
Ecuador,1982,0.614845351988635,8611298,..,53.0294303894043,..,..,17.3340009939609,14.6564911171017,17.7564544710672,32.4129455881689,16.2844880461285,,,,,,,,,,,0.0,44.191
Ecuador,1983,-0.336868770002951,8840417,..,54.8862915039062,..,..,15.3875223901456,15.5596149638646,15.3164023809484,30.876017344813,48.4182220804492,,,,,,,,,,,0.0,45.111
Ecuador,1984,2.62527326806389,9074782,..,52.3245506286621,..,..,16.1990825114964,17.3764203987504,15.6818801344596,33.05830053321,31.2195815120372,,,,,,,,,,,0.0,46.034
Ecuador,1985,3.93500141252335,9311154,..,55.8935508728027,..,..,14.7619893828051,19.6813709732654,16.0359384241434,35.7173093974088,27.9936107429224,,,,,,,,,,,0.0,46.961
Ecuador,1986,3.46478251574867,9545998,..,55.9384384155273,..,..,15.6142860138724,15.6294034750431,17.4812010058534,33.1106044808965,23.0302261142618,,,,,,,,,,,0.0,47.888
Ecuador,1987,-0.259098708877119,9779290,50.5,56.368091583252,17.6,32.7,15.2809072436712,15.3660870665061,22.3646357882814,37.7307228547875,29.5039972488395,,,,,,,,,,,0.0,48.818
Ecuador,1988,5.89046729088525,10010808,..,56.9765090942383,..,..,16.2754500932496,19.0058510014465,23.6564504742201,42.6623014756666,58.2162865413938,,,,,,,,,,,0.0,49.658
Ecuador,1989,1.00577794490313,10241852,..,..,..,..,13.6809114264663,20.2830489687176,24.8299322177703,45.1129811864879,75.6481901026386,,,,,,,,,,,0.0,50.438
Ecuador,1990,3.67991405308877,10473673,..,56.4622192382812,..,..,12.3019782138532,22.7643720219304,21.8305402720974,44.5949122940278,48.5191129963729,,,,,,,,,,,0.0,51.215
Ecuador,1991,4.29134246404705,10702380,..,55.068229675293,..,..,11.3385886406281,23.6745835890502,21.5220563955058,45.196639984556,48.718080675219,,,,,,,,,,,0.0,51.993
Ecuador,1992,2.11431064978969,10930128,..,55.9352989196777,..,..,9.93883890969136,24.1337401413123,20.6728035108946,44.8065436522069,54.6078215093597,,,,,,,,,,,0.0,52.769
Ecuador,1993,1.97321813678619,11154274,..,55.2155303955078,..,..,10.6039500354161,20.0358408321345,23.1353775913338,43.171218423468304,44.9550537592163,,,,,,,,,,,0.0,53.546
Ecuador,1994,4.25825042741626,11372197,53.3,..,17.1,35,10.9567918572233,20.279818070143,23.4979294250568,43.777747495199804,27.3108817940495,,,,,,,,,,0.0,0.0,54.318
Ecuador,1995,2.25254865225104,11590514,50.8,..,13.8,32.7,11.2136981674703,21.2869033721764,24.624367359648,45.9112707318244,22.9341344145802,,,0.6552,,,,,,,,0.0,55.09
Ecuador,1996,1.73174762607862,11810950,..,52.072639465332,..,..,10.8754339888743,22.2732846879762,21.9424179952391,44.2157026832153,24.4114592150674,-0.44970777630806,38.1909561157227,0.6562,,,,,,,0.00512,0.0,55.709
Ecuador,1997,4.32786475767577,12031127,..,..,..,..,11.2693127590151,21.5349262106698,23.4822601074067,45.0171863180765,30.6575675722173,,,0.6567000000000001,,,,,,,0.0164,0.0,56.226
Ecuador,1998,3.26652934570988,12251184,49.6,54.2544288635254,15.7,35.9,11.0929970945984,17.8919508668257,25.5031570829793,43.395107949804995,36.0984331623886,-0.539550304412842,34,0.6552,,,,,,,0.0348,0.166730527,56.74
Ecuador,1999,-4.73938585363382,12470795,58.6,55.7297286987305,21.8,40.5,11.7675327023318,26.3775416402476,22.82370915869,49.2012507989376,52.2420051858225,,,0.6552,,,,,,,0.0438,0.470346789,57.254
Ecuador,2000,1.09180164720277,12689206,56.3,55.9612693786621,28.2,50.2,9.52692379105551,37.5510597560791,27.8532356265599,65.40429538263899,96.0963756926096,-0.666360259056091,31.8407955169678,0.6552,,,89.830167,,,,0.0862,0.507667711,57.766
Ecuador,2001,4.20627185748789,12910740,..,56.2870216369629,..,..,9.79192984147787,27.6071337228194,28.5213530213856,56.128486744205,37.6767454518094,,,0.6553,,,92.0513763427734,,,,0.11,1.055277857,58.277
Ecuador,2002,4.92809549611376,13138472,..,57.2436103820801,..,..,10.2548968649855,25.7144168795696,29.0822270570441,54.796643936613705,12.4835980082095,-0.756515443325043,27.8606967926025,0.6456000000000001,,,92.429817199707,,,,0.125,1.990312216,58.785
Ecuador,2003,2.88450036512064,13372306,53.5,56.8165702819824,14.8,30.7,11.0932566640599,26.8417735156179,25.51576918198,52.3575426975979,7.92936487461556,-0.780572593212128,25.8706474304199,0.6387,,0.3180651680717744,92.726642,22.19333333333334,8.70660373379097,24.13909318602241,0.823,3.087202545,59.291
Ecuador,2004,6.83239736646514,13608701,53.9,57.409610748291,15.1,32.4,11.2444976831475,29.0996886570109,26.9748580669833,56.0745467239942,2.74323198926704,-0.764899849891663,25.9615383148193,0.6338,,0.3180651680717744,93.071434,22.19333333333334,8.706603733790969,33.5072637394851,1.46,3.819053045,59.796
Ecuador,2005,5.39862243994342,13846163,53,59.8716011047363,11.8,25.5,11.0374603802606,32.6271488045748,29.3310019856824,61.9581507902572,2.1682770118372,-0.821377992630005,24.8803825378418,0.6288,,0.3247420295354586,93.7,22.19333333333334,8.706603733790969,27.167266823384704,2.67,6.688339072,60.299
Ecuador,2006,4.34113198577639,14086131,52.2,61.9531517028809,8.2,20.1,10.8776036608888,35.7016851677807,30.1406704488754,65.8423556166561,3.29874846258215,-1.03100264072418,15.3110046386719,0.6139,,0.2562484794445548,94.0,22.19333333333333,8.70660373379097,30.1429120502778,4.26,11.94176277,60.799
Ecuador,2007,1.90242859700484,14328773,53.4,63.4471893310547,8.5,19.6,11.1822498970636,37.4824331013481,31.3681523449196,68.8505854462677,2.27618478002121,-1.03286147117615,14.3540668487549,0.6548,,0.294952831472196,94.2,22.19333333333333,8.706603733790969,19.0719396318142,4.46,18.02968067,61.118
Ecuador,2008,6.56492068224719,14575202,49.8,..,7.5,18.5,12.0058038479189,40.2763008714604,34.3139954933835,74.59029636484391,8.40009593987462,-1.10530638694763,12.9807691574097,0.6207,,0.3187061988068381,95.0,22.19333333333333,8.706603733790969,19.0719396318142,4.83,26.1860424,61.316
Ecuador,2009,1.0910129698311,14825954,48.5,85.9710388183594,7.3,17.7,14.3981565314825,29.3096288345425,28.0377172282183,57.3473460627608,5.15996829181047,-1.20504021644592,10.4265403747559,0.6124,,0.3353877017157194,94.8,22.19333333333334,10.5289409803783,19.0719396318142,5.99,45.36184863,61.514
Ecuador,2010,4.02913787986621,15076695,48.8,91.5583877563477,5.7,15.1,13.6565759414611,32.4856951799135,33.2916897335927,65.7773849135062,3.55437734567843,-1.14322912693024,11.8483409881592,0.6253000000000001,,0.3523598783934515,95.8,22.19333333333333,10.5289409803783,18.0551202336506,7.2,60.56829501,61.711
Ecuador,2011,8.48147656332823,15326227,45.9,95.6929702758789,4.7,12.3,13.0638269394594,36.1133694393513,33.9223143131735,70.0356837525248,4.4745326579584,-1.14428532123566,12.6760559082031,0.5958,,0.3603267924991587,96.3,22.19333333333333,10.5289409803783,20.5413980220229,10.8,69.74523844,61.907
Ecuador,2012,5.783212336172,15572194,46.1,98.554801940918,4.5,11.7,13.7469463742699,34.8314108177156,32.1715182739742,67.0029290916898,5.10172180958666,-1.06392514705658,14.5539903640747,0.605,,0.3392835381087329,96.8,22.19333333333333,10.6278743445509,21.9843010481258,18.8,80.60041815,62.104
Ecuador,2013,7.21123653679159,15807128,46.9,100.659210205078,3.2,10.2,14.2480971433732,32.3752665078284,31.058033826413,63.433300334241395,2.72177577710371,-0.870363593101501,21.1267604827881,0.5983,,0.3229892765464019,97.2,22.19333333333333,11.0677720829962,22.3312165490477,24.6,89.81868124,62.3
Ecuador,2014,4.22606520388456,16035124,45,102.590339660645,2.6,8.7,14.7396467646102,31.3550366940318,30.0713399277247,61.4263766217565,3.58922016616663,-0.970792293548584,14.4230766296387,0.5944,,0.3462927487925193,96.5,36.74,11.9190191934624,23.3804598593846,29.0,98.60665932,62.495
Ecuador,2015,0.119692109287612,16266225,46,100.791786193848,3.4,9.5,15.3738143732739,22.754485726599,25.0735539811836,47.8280397077826,3.96664623255358,-0.956418454647064,15.2380952835083,0.5895,,0.3489828140888948,97.5,36.74,11.9985167683075,23.9648755618427,31.4,100.6233672,62.69
Ecuador,2016,-0.687954245877947,16505139,45,99.5687026977539,3.6,9.5,15.6897053000134,20.53929115589,19.9952006437747,40.53449179966471,1.72826463324533,-0.649083614349365,29.5238094329834,0.5878,,0.3466179597657053,96.9,36.74,11.9639740654347,24.8896332211154,35.1,106.2830299,62.851
Ecuador,2017,5.97039880954841,16759519,44.7,97.3971099853516,3.2,8.9,15.2975347755569,21.4855873912769,22.1321359260048,43.6177233172817,0.417335588666825,-0.718140542507172,25.7142848968506,0.5908,,0.3440352409919435,97.2,39.89666666666667,12.307924898399,27.0843336858919,40.3,105.7445117,62.988
Ecuador,2018,1.044295546927,17049547,45.4,96.0210418701172,3.3,9.7,15.5567607733316,23.5438708460917,24.4654772531205,48.009348099212204,-0.224103246005552,-0.663264274597168,27.1428565979004,0.5964,,0.3444928939444025,98.0,43.053333333333335,12.6833757344841,27.5915486903939,45.6,104.0590503,63.125
Ecuador,2019,0.165403532646692,17340021,45.7,94.7315368652344,3.6,9.9,15.1840774422585,24.0486348220803,24.0342151181344,48.0828499402147,0.266012515466155,-0.542950987815857,31.9047622680664,0.5946,,0.3281461717659274,99.0,46.21,12.9305291090884,28.44437278344,48.9,79.92016129,63.261
Ecuador,2020,-9.24509637743429,17546065,47.3,94.6894073486328,6.5,14.4,16.3225869268134,23.2835624071198,20.7057500327125,43.989312439832304,-0.338872392562139,-0.540949642658234,31.9047622680664,0.6139,,0.3295763816520299,98.8,47.89,11.9670388887905,28.5522332055412,54.1,84.44422411,63.398
Ecuador,2021,9.818417748417,17682454,45.8,95.227783203125,3.6,10.9,14.3491734605434,27.0047095688028,26.1464891255606,53.1511986943634,0.133251386096389,-0.354992210865021,40.9523811340332,0.6061000000000001,,0.3490824584809039,98.7,49.57,11.5811124942872,29.208430980274,55.8,87.74901563,63.534
Ecuador,2022,6.18613907258741,17823897,45.5,94.7636413574219,3.2,9.5,13.4022673496035,30.7865967428238,30.8350656513631,61.6216623941869,3.46616972213077,-0.620780825614929,27.8301887512207,0.5974,,0.3698028948380439,99.2,51.25,11.5164613637073,29.9362613682185,57.5,92.69594524,63.67
Ecuador,2023,2.35521790742197,17980083,44.6,93.4162673950195,3.8,10.3,13.9198907994531,29.0653688196742,28.7823855285042,57.8477543481784,2.21568764237058,-0.957790791988373,19.3396224975586,0.5974,,0.3889576305677275,98.7,51.25,10.9607683634781,31.5046558000332,59.2,91.40531396,63.821
Ecuador,2024,..,..,..,..,..,..,..,..,..,,1.54732515615369,,,,,,99.1,,9.68465788779608,34.2208461040213,70.7,88.04208636,63.986
Paraguay,1975,6.85244471412953,2691648,..,19.8996391296387,..,..,6.28652744448353,13.2089540482779,17.8540109956469,31.062965043924798,6.69306008366748,,,,,,,,,,,,
Paraguay,1976,7.52594953142729,2758836,..,20.9973907470703,..,..,6.26573674843158,14.6602263756079,18.0385763468788,32.6988027224867,4.47461474664498,,,,,,,,,,,,
Paraguay,1977,11.4940816019955,2827874,..,23.0403003692627,..,..,6.20343535195666,19.4539702289729,22.4413152663763,41.8952854953492,9.35985291662838,,,,,,,,,,,,
Paraguay,1978,12.0287299461216,2899269,..,24.5537300109863,..,..,6.66579856266781,18.420236744362,22.1146393337922,40.5348760781542,10.6602475929181,,,,,,,,,,,,
Paraguay,1979,11.862146971295,2973968,..,26.083610534668,..,..,5.73965074306527,16.0582466539996,21.5560934139192,37.6143400679188,28.1610386024436,,,,,,,,,,,0.0,
Paraguay,1980,11.712145943448,3053235,..,27.5217094421387,..,..,6.19706347832758,13.8456158256001,20.0499947364571,33.8956105620572,22.4473301362177,,,,,,,,,,,0.0,38.981
Paraguay,1981,9.17045884942912,3137604,..,28.7050495147705,..,..,6.86126072226322,11.1624421996108,17.9768558563771,29.1392980559879,12.9746974698193,,,,,,,,,,,0.0,39.518
Paraguay,1982,-1.39761771803515,3226189,..,29.9739894866943,..,..,7.09215239335721,12.1378758276349,19.7584934331922,31.8963692608271,5.12006543713188,,,,,,,,,18.0750266489532,,0.0,40.056
Paraguay,1983,-3.0426178847186,3318068,..,31.4878902435303,..,..,7.23911794081834,9.25558053041867,15.8866279404186,25.142208470837268,13.4337555631631,,,,,,,,,18.8510246696159,,0.0,40.598
Paraguay,1984,2.81659944601458,3412936,..,32.4562797546387,..,..,6.67718749188918,18.3737201290961,22.7525337833251,41.1262539124212,20.3114625460255,,,,,,,,,18.9494029103379,,0.0,41.141
Paraguay,1985,4.5231356783092,3510671,..,32.0801582336426,..,..,6.67831302162834,27.0817516165298,27.1268719669682,54.208623583497996,25.2107164358818,,,,,,,,,19.4175332204798,,0.0,41.688
Paraguay,1986,4.96483566571362,3611474,..,31.5884799957275,..,..,6.8355514993471,34.2863027591859,32.8492521646053,67.1355549237912,31.7425972672999,,,,,,,,,18.6338191092508,,0.0,42.235
Paraguay,1987,7.58230437604178,3714889,..,31.0816802978516,..,..,7.33900022268439,36.3741545715966,36.1112120796748,72.48536665127139,21.8102740350983,,,,,,,,,18.9051295456046,,0.0,42.785
Paraguay,1988,5.91537206556045,3820546,..,31.2702407836914,..,..,6.27917168818831,48.3846821014669,36.6922921644284,85.0769742658953,22.5942571785268,,,,,,,,,17.6206065001714,,0.0,43.512
Paraguay,1989,6.93520391103523,3927802,..,31.3222808837891,..,..,6.47518847330066,51.8801101548043,31.0751177537179,82.9552279085222,26.4221267235586,,,,,,,,,18.5727911646586,,0.0,44.247
Paraguay,1990,4.12328287941739,4035747,40.8,32.411979675293,1.2,4.7,6.16494703610531,52.2235305170331,39.084810285023,91.30834080205611,37.2599561799201,,,,,,,,,17.4162610509622,,0.0,44.983
Paraguay,1991,3.49365015491472,4144364,..,32.7748413085938,..,..,6.63962399123003,50.8420685695162,38.2972506511046,89.13931922062079,24.2253521126763,,,,,,,,,15.4569488479944,,0.0,45.722
Paraguay,1992,1.69642801124701,4253600,..,35.3939018249512,..,..,8.03321117542784,49.8340111967107,39.6635463621252,89.4975575588359,15.192743764172,,,,,,,,,12.9054595296858,,0.0,46.463
Paraguay,1993,4.93635941475281,4362696,..,39.4299812316895,..,..,8.67001484717436,59.9203075195212,53.6834560283207,113.60376354784191,18.2086614173228,,,,,,,,,12.8540020417518,,0.0,47.207
Paraguay,1994,5.31791766023942,4471417,..,41.3725204467773,..,..,8.88325722853195,60.8203573533219,62.2589721135421,123.07932946686401,20.5661948376355,,,,,,,,,11.4637550062004,0.0,0.0,47.949
Paraguay,1995,6.82281030358578,4579806,58.1,44.3042984008789,12.4,23.5,8.87135694769523,61.7750273749308,56.2890468216187,118.0640741965495,13.4254143646407,,,0.6671,,,,,,13.5695285288836,,0.0,48.694
Paraguay,1996,1.57378513175006,4687543,..,46.9069290161133,..,..,9.62621865463877,52.74050158026,50.2947656257756,103.0352672060356,9.79968339016083,-0.663562595844269,29.1457290649414,0.6672,,,,,,13.3072132115782,,0.035070893,49.439
Paraguay,1997,4.24251610269859,4794412,54.9,50.4885215759277,10.6,20.4,10.1839567905594,48.4697528692641,47.4645233787105,95.9342762479746,6.94956608534118,,,0.6672,,,,,,14.3157588729945,,0.077287822,50.186
Paraguay,1998,0.0680377558080636,4900025,..,54.7281684875488,..,..,10.2908406937636,54.6398352009449,46.9664849376138,101.6063201385587,11.5532684355839,-0.834110796451569,24,0.6671,,,,,,16.943490864555,,0.170400158,50.844
Paraguay,1999,-1.36607971240079,5003135,54.6,61.4332618713379,10.2,20.4,9.89065247505807,42.7929400088689,34.7623356817668,77.5552756906357,6.75226586102725,,,0.667,,,,,,19.9674747380848,,0.343338075,51.488
Paraguay,2000,-2.31414056819045,5100868,..,64.6615600585938,..,..,10.4050719792481,43.3309260294934,35.3138037316551,78.6447297611485,8.98215976750022,-0.989421188831329,21.3930339813232,0.6672,,,77.469114,,,23.1053892876801,0.0204,0.697419336,52.131
Paraguay,2001,-0.834054716746095,5187689,54.6,68.4785614013672,8.9,18.4,9.48114361115282,40.6425889608269,31.963110050997,72.6056990118239,7.26806028584825,,,0.6821,,,86.2600555419922,,,26.8791011636639,0.0996,1.748338466,52.774
Paraguay,2002,-0.0214043949985694,5261328,57.3,70.1372222900391,13.2,27.2,8.39686429853125,47.4750765387374,31.9664891095553,79.4415656482927,10.5102420856612,-1.12330663204193,13.9303483963013,0.6812,,,86.412854,,,23.9644446507837,0.195,4.702393647,53.414
Paraguay,2003,4.32074548551591,5326436,54.9,67.7881088256836,8.3,20,7.93637429708313,47.1446575963153,33.982706173801,81.12736377011629,14.2367970499143,-1.05233979225159,16.9154224395752,0.6791,,0.1624633737848846,87.7623672485352,22.19333333333334,8.70660373379097,25.7856591710819,0.382,8.667097358,54.054
Paraguay,2004,4.05741836363771,5388175,52.3,69.1493301391602,5.7,17.3,7.58724400427132,45.6878246718486,34.4166219437055,80.10444661555411,4.32326492967491,-0.981866180896759,17.7884616851807,0.6744,,0.1624633737848846,88.518177,22.19333333333334,8.706603733790969,32.7741011877268,0.748,16.0194964,54.693
Paraguay,2005,2.13349066459601,5448097,51.4,69.0906524658203,6.1,15,8.11892416861415,47.5935921119847,37.428371542061,85.02196365404569,6.80738203116377,-0.963428318500519,19.1387557983398,0.6736000000000001,,0.1108984976961318,89.6,22.19333333333334,8.706603733790969,24.5219309952657,1.1,22.06640992,55.331
Paraguay,2006,4.80711719268376,5505148,53,68.7788619995117,7.9,19.5,8.30448470445992,46.2930851780555,38.4404461267571,84.7335313048126,9.58934941129229,-0.971096038818359,19.1387557983398,0.6688000000000001,,0.0855304891281924,91.0,22.19333333333333,8.70660373379097,25.0551605442253,1.79,31.53341939,55.966
Paraguay,2007,5.42162287218235,5559386,53,69.0033798217773,7.8,16.7,7.67142378869969,43.374929155941,35.6262082643558,79.0011374202968,8.13047417698577,-0.964514315128326,18.1818180084229,0.6826,,0.0942406554054502,91.7,22.19333333333333,8.706603733790969,23.7603984264133,2.11,33.0704465,56.6
Paraguay,2008,6.4962921197091,5613574,50.7,70.4103469848633,4.3,14.2,7.4300674515924,42.4383687094115,38.3392059478565,80.77757465726799,10.1547846489023,-0.910835206508636,20.6730766296387,0.6783,,0.1240699110734111,92.6,22.19333333333333,8.706603733790969,24.1686675413357,3.45,32.29215977,56.977
Paraguay,2009,-0.261137328080281,5671236,49.1,71.3650970458984,5.8,14.6,9.13708153040746,38.0972540491829,32.7447278132603,70.84198186244319,2.59194673430567,-0.857977032661438,21.8009471893311,0.6614,,0.152788931906016,93.2,22.19333333333334,4.43384729013171,20.8556279671977,7.91,34.45393525,57.305
Paraguay,2010,11.0952312685521,5737971,51,73.0419769287109,5.5,13.5,9.06137526683434,42.1398416256059,39.1176817490668,81.2575233746727,4.65116279069765,-0.830411493778229,24.6445503234863,0.6605000000000001,,0.1902080130660822,94.7,22.19333333333333,4.43384729013171,12.6861707511378,7.96,58.41069259,57.633
Paraguay,2011,4.28637120702282,5814626,52.3,75.6274108886719,5,12.9,10.0606239849881,40.238859668619,38.2532641803157,78.49212384893471,8.2539682539683,-0.800011336803436,25.3521118164062,0.6528,,0.2093983551558424,96.7,22.19333333333333,4.43384729013171,12.2968111859529,11.2,83.97567218,57.96
Paraguay,2012,-0.708043112316886,5897008,47.6,82.5331420898438,3.3,10.2,11.7254484481079,37.995519198228,36.7694382578514,74.7649574560794,3.67591897974496,-0.810820519924164,25.3521118164062,0.6439,,0.2370445848942366,96.5,22.19333333333333,4.28324468920491,12.2808884618236,14.3,102.5794009,58.286
Paraguay,2013,8.29307648940471,5982445,47.9,75.3813469133564,1.8,6.8,11.2997503996766,38.7136655822512,34.6562058018563,73.36987138410751,2.68385738718582,-0.767023622989655,25.8215961456299,0.6522,,0.254296282990503,96.7,22.19333333333333,4.36400745685787,11.6682860592129,18.9,98.52812081,58.612
Paraguay,2014,5.30123859237025,6069811,50.7,..,2.4,7.6,11.5488457611573,35.4644118987732,33.6193130643613,69.0837249631345,5.02882767456766,-0.604350566864014,32.6923065185547,0.6418,,0.2858718941557534,96.9,21.72,4.66264399341744,13.7176649664944,19.8,102.6392137,58.937
Paraguay,2015,2.95715173487106,6159103,47.6,..,1.9,7.1,11.8031750486187,34.734658699956,32.1804068260013,66.9150655259573,3.12900274473925,-0.644359648227692,30,0.6428,,0.2927126009676309,97.4,21.72,6.21488990766449,18.759698013852,24.8,111.7235159,59.261
Paraguay,2016,4.26802583314583,6249126,47.9,82.3605499267578,1.7,7.2,11.3629906714553,37.1432329052059,30.6160823269988,67.7593152322047,4.08682280577241,-0.689654231071472,26.1904754638672,0.6444000000000001,,0.2978210074711604,98.2,21.72,7.70606126582612,21.5814306496874,29.3,114.6941362,59.584
Paraguay,2017,4.81007885554041,6338660,48.5,..,1,5.2,11.1076787786728,38.1692845403814,32.9108498634563,71.08013440383769,3.60247741348943,-0.667961835861206,28.0952377319336,0.6423,,0.3534938387096207,97.8,26.208333333333332,9.2829118658627,25.4241390581724,36.9,117.4443175,59.907
Paraguay,2018,3.20425034076639,6427382,46,..,1.4,5.8,11.5202342968007,36.8532235364332,35.2160000894818,72.069223625915,3.97561015740694,-0.602268278598785,30.4761905670166,0.646,,0.4032294740260003,99.0,30.696666666666665,10.2999799567958,28.9522503181962,43.0,119.9410874,60.197
Paraguay,2019,-0.40185510068001,6515058,45.7,75.856393842696,1,5.1,11.9462687058924,36.0872909434467,35.1348707907966,71.2221617342433,2.75709727562775,-0.567496180534363,30.4761905670166,0.6399,,0.4292410971649635,99.0,30.696666666666665,10.8476040416489,31.5463020861537,49.7,119.974846,60.474
Paraguay,2020,-0.819785390971916,6603739,43.5,84.7876205444336,0.8,5.2,12.6444728382528,33.2706269850168,29.4895904898392,62.76021747485599,1.76751592356698,-0.427826523780823,37.1428565979004,0.6583,,0.4059733752464177,99.3,30.696666666666665,11.1779552295009,34.3778942787921,53.4,119.5138493,60.75
Paraguay,2021,4.01673731780312,6684182,42.9,84.2880096435547,0.7,4.1,12.013631687471,35.4870925101591,34.2551805109766,69.7422730211357,4.787983101236,-0.575897037982941,30.9523811340332,0.6408,,0.4245323178939757,98.4,48.65,9.85894346335419,38.1381490369685,61.1,117.5106256,61.026
Paraguay,2022,0.176038366132886,6760464,45.1,82.0107879638672,1.3,5.6,11.859126961468,34.3693845850532,39.3685204368034,73.73790502185659,9.76556667164402,-0.591498374938965,30.1886787414551,0.6333000000000001,,0.4499862479904903,99.3,48.65,10.9713257065149,43.3496464702998,65.0,115.4634996,61.3
Paraguay,2023,4.71412407945468,6844146,..,79.5136489868164,..,..,12.0183497455513,42.5476516669139,40.4411242072937,82.98877587420759,4.63202285403356,-0.582174599170685,28.7735843658447,0.6333000000000001,,0.5360185334775311,99.6,48.65,10.9486490075701,41.3557191308076,68.5,118.8639678,61.585
Paraguay,2024,..,..,..,..,..,..,..,..,..,,3.83540271728533,,,,,,,,,,,,
Uruguay,1975,6.09691431298931,2872320,..,61.4311599731445,..,..,14.0146631272911,16.7804323094425,20.2780937934522,37.0585261028947,81.4053840067419,,,,,,,,,,,,
Uruguay,1976,3.93547017536275,2891392,..,61.5304298400879,..,..,14.3970670806223,19.5594015259108,20.0787726657199,39.638174191630696,50.623049560462,,,,,,,,,,,,
Uruguay,1977,1.45546117847255,2909461,..,60.0556602478027,..,..,12.735688694788,19.8964408065064,22.6585423258976,42.554983132404004,58.1961750215737,,,,,,,,,,,,
Uruguay,1978,5.37398534767648,2925715,..,58.4722709655762,..,..,12.835025578085,18.8469744151528,21.1545808947089,40.0015553098617,44.5483436672392,,,,,,,,,,,,
